,Point,EndPointFrequency,StartPointFrequency,Latitude,Longitude,PointCounts,TotPct,StartPct,EndPct
220,"(53.49834, -2.63182)",34,4,53.49834,-2.63182,38,0.017149484838501497,0.0031257814453613405,0.03631974191618686
221,"(53.75604, -0.20501)",34,73,53.75604,-0.20501,107,0.04828933888735948,0.057045511377844464,0.03631974191618686
222,"(54.67289, -5.97861)",34,22,54.67289,-5.97861,56,0.0252729250251601,0.017191797949487372,0.03631974191618686
223,"(59.64711, 12.61585)",34,1,59.64711,12.61585,35,0.015795578140725065,0.0007814453613403351,0.03631974191618686
224,"(53.41019, -6.34835)",34,35,53.41019,-6.34835,69,0.031139854048857978,0.027350587646911728,0.03631974191618686
225,"(53.16545, -6.64456)",34,10,53.16545,-6.64456,44,0.019857298234054365,0.007814453613403351,0.03631974191618686
226,"(57.05656, 15.0305)",34,4,57.05656,15.0305,38,0.017149484838501497,0.0031257814453613405,0.03631974191618686
227,"(51.87412, 4.43626)",34,110,51.87412,4.43626,144,0.06498752149326882,0.08595898974743686,0.03631974191618686
228,"(52.32579, -6.45456)",34,55,52.32579,-6.45456,89,0.04016589870070087,0.04297949487371843,0.03631974191618686
229,"(52.35748, -1.14591)",34,8,52.35748,-1.14591,42,0.018954693768870073,0.006251562890722681,0.03631974191618686
230,"(53.72281806332241, -0.5420034357990788)",33,11,53.72281806332241,-0.5420034357990788,44,0.019857298234054365,0.008595898974743686,0.03525151421276959
231,"(58.38604, 13.85851)",33,6,58.38604,13.85851,39,0.01760078707109364,0.0046886721680420105,0.03525151421276959
232,"(54.06016, -6.81278)",33,13,54.06016,-6.81278,46,0.020759902699238653,0.010158789697424356,0.03525151421276959
233,"(55.82686, -4.04257)",33,14,55.82686,-4.04257,47,0.021211204931830797,0.01094023505876469,0.03525151421276959
234,"(53.23633, -3.02069)",33,15,53.23633,-3.02069,48,0.02166250716442294,0.011721680420105025,0.03525151421276959
235,"(53.31335, -6.37792)",33,10,53.31335,-6.37792,43,0.01940599600146222,0.007814453613403351,0.03525151421276959
236,"(51.08534, 3.78647)",33,6,51.08534,3.78647,39,0.01760078707109364,0.0046886721680420105,0.03525151421276959
237,"(49.07099, 8.29476)",33,1,49.07099,8.29476,34,0.015344275908132917,0.0007814453613403351,0.03525151421276959
238,"(51.98672, -0.43507)",33,1,51.98672,-0.43507,34,0.015344275908132917,0.0007814453613403351,0.03525151421276959
239,"(52.03948, -0.6738)",33,12,52.03948,-0.6738,45,0.02030860046664651,0.009377344336084021,0.03525151421276959
240,"(48.66479, 2.56651)",33,29,48.66479,2.56651,62,0.02798073842071297,0.022661915478869716,0.03525151421276959
241,"(51.95493, 1.31516)",33,156,51.95493,1.31516,189,0.08529612195991534,0.12190547636909228,0.03525151421276959
242,"(52.94356, -0.67991)",32,7,52.94356,-0.67991,39,0.01760078707109364,0.005470117529382345,0.03418328650935233
243,"(50.72329, 1.59193)",32,15,50.72329,1.59193,47,0.021211204931830797,0.011721680420105025,0.03418328650935233
244,"(57.70105, 11.81312)",32,36,57.70105,11.81312,68,0.030688551816265834,0.02813203300825206,0.03418328650935233
245,"(51.4767, 0.19647)",32,19,51.4767,0.19647,51,0.023016413862199374,0.014847461865466366,0.03418328650935233
246,"(51.81499, 11.32407)",32,10,51.81499,11.32407,42,0.018954693768870073,0.007814453613403351,0.03418328650935233
247,"(53.81158, -6.93407)",32,84,53.81158,-6.93407,116,0.052351058980688786,0.06564141035258815,0.03418328650935233
248,"(52.09555, 6.05721)",32,5,52.09555,6.05721,37,0.016698182605909353,0.003907226806701676,0.03418328650935233
249,"(53.46935, -2.59099)",32,34,53.46935,-2.59099,66,0.029785947351081546,0.02656914228557139,0.03418328650935233
250,"(53.58298, -0.13033)",32,22,53.58298,-0.13033,54,0.02437032055997581,0.017191797949487372,0.03418328650935233
251,"(51.50081, 0.1668)",32,17,51.50081,0.1668,49,0.022113809397015086,0.013284571142785695,0.03418328650935233
252,"(51.45786, -0.94146)",32,6,51.45786,-0.94146,38,0.017149484838501497,0.0046886721680420105,0.03418328650935233
253,"(60.28915, 25.07658)",32,24,60.28915,25.07658,56,0.0252729250251601,0.018754688672168042,0.03418328650935233
254,"(57.1593, 13.41588)",32,8,57.1593,13.41588,40,0.018052089303685785,0.006251562890722681,0.03418328650935233
255,"(52.96453, -0.01968)",32,52,52.96453,-0.01968,84,0.03790938753774015,0.04063515878969742,0.03418328650935233
256,"(60.4771, 22.05104)",32,18,60.4771,22.05104,50,0.022565111629607233,0.01406601650412603,0.03418328650935233
257,"(51.66262, 4.53518)",32,16,51.66262,4.53518,48,0.02166250716442294,0.012503125781445362,0.03418328650935233
258,"(51.60916, 5.51532)",31,17,51.60916,5.51532,48,0.02166250716442294,0.013284571142785695,0.03311505880593507
259,"(54.54926, -1.57288)",31,4,54.54926,-1.57288,35,0.015795578140725065,0.0031257814453613405,0.03311505880593507
260,"(53.21214, -6.69565)",31,3,53.21214,-6.69565,34,0.015344275908132917,0.0023443360840210052,0.03311505880593507
261,"(54.98001, 9.65443)",31,30,54.98001,9.65443,61,0.027529436188120825,0.02344336084021005,0.03311505880593507
262,"(50.71937, 1.59357)",31,8,50.71937,1.59357,39,0.01760078707109364,0.006251562890722681,0.03311505880593507
263,"(53.23363, -3.00854)",31,10,53.23363,-3.00854,41,0.018503391536277933,0.007814453613403351,0.03311505880593507
264,"(59.06078, 10.08189)",31,2,59.06078,10.08189,33,0.014892973675540773,0.0015628907226806702,0.03311505880593507
265,"(53.41056, -6.35183)",30,26,53.41056,-6.35183,56,0.0252729250251601,0.02031757939484871,0.03204683110251781
266,"(51.01291, 5.87189)",30,21,51.01291,5.87189,51,0.023016413862199374,0.016410352588147038,0.03204683110251781
267,"(51.76223, 0.06507)",30,18,51.76223,0.06507,48,0.02166250716442294,0.01406601650412603,0.03204683110251781
268,"(52.27815, -1.18009)",30,7,52.27815,-1.18009,37,0.016698182605909353,0.005470117529382345,0.03204683110251781
269,"(59.17289, 9.64107)",30,2,59.17289,9.64107,32,0.014441671442948629,0.0015628907226806702,0.03204683110251781
270,"(59.73254, 10.78091)",30,2,59.73254,10.78091,32,0.014441671442948629,0.0015628907226806702,0.03204683110251781
271,"(52.16464, 5.57374)",30,6,52.16464,5.57374,36,0.016246880373317205,0.0046886721680420105,0.03204683110251781
272,"(54.50561, -6.10085)",30,12,54.50561,-6.10085,42,0.018954693768870073,0.009377344336084021,0.03204683110251781
273,"(52.49692, -1.48482)",30,12,52.49692,-1.48482,42,0.018954693768870073,0.009377344336084021,0.03204683110251781
274,"(51.67843, -0.02244)",30,6,51.67843,-0.02244,36,0.016246880373317205,0.0046886721680420105,0.03204683110251781
275,"(52.00217, 6.35311)",30,3,52.00217,6.35311,33,0.014892973675540773,0.0023443360840210052,0.03204683110251781
276,"(57.16154, 12.28236)",30,187,57.16154,12.28236,217,0.0979325844724954,0.14613028257064267,0.03204683110251781
277,"(50.87013, -1.25103)",30,3,50.87013,-1.25103,33,0.014892973675540773,0.0023443360840210052,0.03204683110251781
278,"(53.1919, -1.3589)",30,21,53.1919,-1.3589,51,0.023016413862199374,0.016410352588147038,0.03204683110251781
279,"(52.21916, -0.96356)",30,10,52.21916,-0.96356,40,0.018052089303685785,0.007814453613403351,0.03204683110251781
280,"(51.11172, 3.77173)",30,24,51.11172,3.77173,54,0.02437032055997581,0.018754688672168042,0.03204683110251781
281,"(53.71286, -1.51991)",30,12,53.71286,-1.51991,42,0.018954693768870073,0.009377344336084021,0.03204683110251781
282,"(53.78472, -1.50178)",30,12,53.78472,-1.50178,42,0.018954693768870073,0.009377344336084021,0.03204683110251781
283,"(53.73286, -0.36722)",30,17,53.73286,-0.36722,47,0.021211204931830797,0.013284571142785695,0.03204683110251781
284,"(58.54423, 15.9693)",30,3,58.54423,15.9693,33,0.014892973675540773,0.0023443360840210052,0.03204683110251781
285,"(53.73054, -0.37032)",30,19,53.73054,-0.37032,49,0.022113809397015086,0.014847461865466366,0.03204683110251781
286,"(53.40514, -2.52535)",30,6,53.40514,-2.52535,36,0.016246880373317205,0.0046886721680420105,0.03204683110251781
287,"(57.12226, -2.08894)",29,886,57.12226,-2.08894,915,0.41294154282181234,0.6923605901475368,0.03097860339910055
288,"(60.32047, 24.91436)",29,16,60.32047,24.91436,45,0.02030860046664651,0.012503125781445362,0.03097860339910055
289,"(51.4323, 0.34685)",29,16,51.4323,0.34685,45,0.02030860046664651,0.012503125781445362,0.03097860339910055
290,"(56.10953, 10.16803)",29,8,56.10953,10.16803,37,0.016698182605909353,0.006251562890722681,0.03097860339910055
291,"(60.6296, 25.27064)",29,14,60.6296,25.27064,43,0.01940599600146222,0.01094023505876469,0.03097860339910055
292,"(53.33304, -6.35443)",29,8,53.33304,-6.35443,37,0.016698182605909353,0.006251562890722681,0.03097860339910055
293,"(52.28837, -7.11378)",29,45,52.28837,-7.11378,74,0.033396365211818706,0.035165041260315076,0.03097860339910055
294,"(53.69245, -1.26871)",29,1,53.69245,-1.26871,30,0.013539066977764339,0.0007814453613403351,0.03097860339910055
295,"(51.14595, 5.62465)",29,37,51.14595,5.62465,66,0.029785947351081546,0.028913478369592398,0.03097860339910055
296,"(52.51567, -1.88486)",29,1,52.51567,-1.88486,30,0.013539066977764339,0.0007814453613403351,0.03097860339910055
297,"(53.23829, -6.65564)",29,11,53.23829,-6.65564,40,0.018052089303685785,0.008595898974743686,0.03097860339910055
298,"(52.37053, -0.68491)",29,16,52.37053,-0.68491,45,0.02030860046664651,0.012503125781445362,0.03097860339910055
299,"(51.05221, 3.7206)",29,5,51.05221,3.7206,34,0.015344275908132917,0.003907226806701676,0.03097860339910055
300,"(57.71872, 11.82861)",29,7,57.71872,11.82861,36,0.016246880373317205,0.005470117529382345,0.03097860339910055
301,"(51.11578, 3.75991)",29,38,51.11578,3.75991,67,0.030237249583673693,0.029694923730932733,0.03097860339910055
302,"(53.23467, -6.64077)",29,5,53.23467,-6.64077,34,0.015344275908132917,0.003907226806701676,0.03097860339910055
303,"(57.72316, 11.85849)",29,13,57.72316,11.85849,42,0.018954693768870073,0.010158789697424356,0.03097860339910055
304,"(53.75351, -1.73874)",29,23,53.75351,-1.73874,52,0.02346771609479152,0.017973243310827707,0.03097860339910055
305,"(51.59159, 5.0236)",29,256,51.59159,5.0236,285,0.1286211362887612,0.2000500125031258,0.03097860339910055
306,"(51.11668, 3.77465)",29,146,51.11668,3.77465,175,0.0789778907036253,0.11409102275568893,0.03097860339910055
307,"(56.0212, 12.70919)",29,35,56.0212,12.70919,64,0.028883342885897258,0.027350587646911728,0.03097860339910055
308,"(59.93675, 10.94296)",29,4,59.93675,10.94296,33,0.014892973675540773,0.0031257814453613405,0.03097860339910055
309,"(51.49479, 0.15306)",29,18,51.49479,0.15306,47,0.021211204931830797,0.01406601650412603,0.03097860339910055
310,"(59.43336, 10.45162)",29,1,59.43336,10.45162,30,0.013539066977764339,0.0007814453613403351,0.03097860339910055
311,"(60.17504, 11.15278)",28,5,60.17504,11.15278,33,0.014892973675540773,0.003907226806701676,0.02991037569568329
312,"(60.46989, 22.38597)",28,40,60.46989,22.38597,68,0.030688551816265834,0.031257814453613406,0.02991037569568329
313,"(51.76898, 0.06858)",28,13,51.76898,0.06858,41,0.018503391536277933,0.010158789697424356,0.02991037569568329
314,"(52.94345, -0.67926)",28,10,52.94345,-0.67926,38,0.017149484838501497,0.007814453613403351,0.02991037569568329
315,"(51.1524, 6.7797)",28,7,51.1524,6.7797,35,0.015795578140725065,0.005470117529382345,0.02991037569568329
316,"(54.93106, 24.03657)",28,15,54.93106,24.03657,43,0.01940599600146222,0.011721680420105025,0.02991037569568329
317,"(53.40316, -6.35093)",28,4,53.40316,-6.35093,32,0.014441671442948629,0.0031257814453613405,0.02991037569568329
318,"(54.36138, -7.62469)",28,26,54.36138,-7.62469,54,0.02437032055997581,0.02031757939484871,0.02991037569568329
319,"(51.34114, -0.15346)",28,1,51.34114,-0.15346,29,0.013087764745172197,0.0007814453613403351,0.02991037569568329
320,"(52.97993, -0.67661)",28,26,52.97993,-0.67661,54,0.02437032055997581,0.02031757939484871,0.02991037569568329
321,"(51.4984, 0.16858)",28,17,51.4984,0.16858,45,0.02030860046664651,0.013284571142785695,0.02991037569568329
322,"(57.22786, -2.34364)",28,13,57.22786,-2.34364,41,0.018503391536277933,0.010158789697424356,0.02991037569568329
323,"(53.32919, -6.35831)",28,13,53.32919,-6.35831,41,0.018503391536277933,0.010158789697424356,0.02991037569568329
324,"(52.48177, 1.7585)",28,22,52.48177,1.7585,50,0.022565111629607233,0.017191797949487372,0.02991037569568329
325,"(50.72224, 1.60011)",28,14,50.72224,1.60011,42,0.018954693768870073,0.01094023505876469,0.02991037569568329
326,"(53.58664, -0.13229)",28,30,53.58664,-0.13229,58,0.026175529490344393,0.02344336084021005,0.02991037569568329
327,"(59.15118, 18.11912)",27,8,59.15118,18.11912,35,0.015795578140725065,0.006251562890722681,0.028842147992266035
328,"(60.15364, -1.14266)",27,8,60.15364,-1.14266,35,0.015795578140725065,0.006251562890722681,0.028842147992266035
329,"(56.0352, -3.43309)",27,3,56.0352,-3.43309,30,0.013539066977764339,0.0023443360840210052,0.028842147992266035
330,"(52.82807, -0.60759)",27,7,52.82807,-0.60759,34,0.015344275908132917,0.005470117529382345,0.028842147992266035
331,"(52.74066125926235, 0.4197622357881547)",27,57,52.74066125926235,0.4197622357881547,84,0.03790938753774015,0.0445423855963991,0.028842147992266035
332,"(53.79632, -1.21525)",27,11,53.79632,-1.21525,38,0.017149484838501497,0.008595898974743686,0.028842147992266035
333,"(51.62329, -1.28041)",27,11,51.62329,-1.28041,38,0.017149484838501497,0.008595898974743686,0.028842147992266035
334,"(59.76785, 10.8528)",27,14,59.76785,10.8528,41,0.018503391536277933,0.01094023505876469,0.028842147992266035
335,"(51.62146, -0.04054)",27,35,51.62146,-0.04054,62,0.02798073842071297,0.027350587646911728,0.028842147992266035
336,"(57.68448, 14.1525)",27,6,57.68448,14.1525,33,0.014892973675540773,0.0046886721680420105,0.028842147992266035
337,"(53.57532, -0.09919)",27,8,53.57532,-0.09919,35,0.015795578140725065,0.006251562890722681,0.028842147992266035
338,"(52.11261, -0.45788)",27,22,52.11261,-0.45788,49,0.022113809397015086,0.017191797949487372,0.028842147992266035
339,"(56.53196, 14.12294)",27,3,56.53196,14.12294,30,0.013539066977764339,0.0023443360840210052,0.028842147992266035
340,"(62.87132, 27.62468)",27,12,62.87132,27.62468,39,0.01760078707109364,0.009377344336084021,0.028842147992266035
341,"(56.01695, -3.77274)",27,13,56.01695,-3.77274,40,0.018052089303685785,0.010158789697424356,0.028842147992266035
342,"(55.73016, 9.55454)",27,30,55.73016,9.55454,57,0.025724227257752242,0.02344336084021005,0.028842147992266035
343,"(56.25937, 15.94665)",27,12,56.25937,15.94665,39,0.01760078707109364,0.009377344336084021,0.028842147992266035
344,"(51.08675, 3.78291)",27,17,51.08675,3.78291,44,0.019857298234054365,0.013284571142785695,0.028842147992266035
345,"(57.43267, 12.1598)",27,44,57.43267,12.1598,71,0.03204245851404227,0.034383595898974745,0.028842147992266035
346,"(60.49839, 22.23559)",27,3,60.49839,22.23559,30,0.013539066977764339,0.0023443360840210052,0.028842147992266035
347,"(56.16291, 14.8445)",27,43,56.16291,14.8445,70,0.03159115628145013,0.03360215053763441,0.028842147992266035
348,"(57.68642, 12.81236)",27,17,57.68642,12.81236,44,0.019857298234054365,0.013284571142785695,0.028842147992266035
349,"(51.4444, 0.34342)",27,14,51.4444,0.34342,41,0.018503391536277933,0.01094023505876469,0.028842147992266035
350,"(51.27057, -1.10703)",27,4,51.27057,-1.10703,31,0.013990369210356485,0.0031257814453613405,0.028842147992266035
351,"(52.16454, 5.57577)",27,1,52.16454,5.57577,28,0.01263646251258005,0.0007814453613403351,0.028842147992266035
352,"(53.93312, 10.8438)",26,101,53.93312,10.8438,127,0.05731538353920236,0.07892598149537385,0.02777392028884877
353,"(51.55297, 4.46761)",26,2,51.55297,4.46761,28,0.01263646251258005,0.0015628907226806702,0.02777392028884877
354,"(52.00132, 6.35746)",26,2,52.00132,6.35746,28,0.01263646251258005,0.0015628907226806702,0.02777392028884877
355,"(60.16053, 24.95834)",26,1,60.16053,24.95834,27,0.012185160279987905,0.0007814453613403351,0.02777392028884877
356,"(53.47098, -2.178)",26,10,53.47098,-2.178,36,0.016246880373317205,0.007814453613403351,0.02777392028884877
357,"(51.11017, 3.76826)",26,31,51.11017,3.76826,57,0.025724227257752242,0.02422480620155039,0.02777392028884877
358,"(51.86808, 4.42027)",26,31,51.86808,4.42027,57,0.025724227257752242,0.02422480620155039,0.02777392028884877
359,"(55.90137, -3.58047)",26,25,55.90137,-3.58047,51,0.023016413862199374,0.019536134033508377,0.02777392028884877
360,"(47.4928, -0.52199)",26,11,47.4928,-0.52199,37,0.016698182605909353,0.008595898974743686,0.02777392028884877
361,"(51.90695, 4.35825)",26,301,51.90695,4.35825,327,0.1475758300576313,0.23521505376344087,0.02777392028884877
362,"(53.43246, -2.51059)",26,6,53.43246,-2.51059,32,0.014441671442948629,0.0046886721680420105,0.02777392028884877
363,"(55.77058, -2.33837)",26,18,55.77058,-2.33837,44,0.019857298234054365,0.01406601650412603,0.02777392028884877
364,"(53.27173, -6.51888)",26,5,53.27173,-6.51888,31,0.013990369210356485,0.003907226806701676,0.02777392028884877
365,"(56.11249, 10.16444)",26,28,56.11249,10.16444,54,0.02437032055997581,0.02188047011752938,0.02777392028884877
366,"(53.09623, -6.06595)",26,5,53.09623,-6.06595,31,0.013990369210356485,0.003907226806701676,0.02777392028884877
367,"(56.89629, 14.54169)",26,273,56.89629,14.54169,299,0.13493936754505126,0.21333458364591146,0.02777392028884877
368,"(53.72234, -2.63861)",26,15,53.72234,-2.63861,41,0.018503391536277933,0.011721680420105025,0.02777392028884877
369,"(51.30122, 0.49468)",26,3,51.30122,0.49468,29,0.013087764745172197,0.0023443360840210052,0.02777392028884877
370,"(52.39633, -1.79857)",26,4,52.39633,-1.79857,30,0.013539066977764339,0.0031257814453613405,0.02777392028884877
371,"(56.01561, 12.76897)",26,17,56.01561,12.76897,43,0.01940599600146222,0.013284571142785695,0.02777392028884877
372,"(53.59243, -1.31139)",26,55,53.59243,-1.31139,81,0.03655548083996371,0.04297949487371843,0.02777392028884877
373,"(53.79271, -1.22069)",26,17,53.79271,-1.22069,43,0.01940599600146222,0.013284571142785695,0.02777392028884877
374,"(55.14749262222739, -6.650076759973437)",26,9,55.14749262222739,-6.650076759973437,35,0.015795578140725065,0.007033008252063015,0.02777392028884877
375,"(55.53681, 9.64876)",26,29,55.53681,9.64876,55,0.024821622792567957,0.022661915478869716,0.02777392028884877
376,"(59.97417, 10.96418)",26,1,59.97417,10.96418,27,0.012185160279987905,0.0007814453613403351,0.02777392028884877
377,"(57.71536, 11.99014)",26,78,57.71536,11.99014,104,0.04693543218958304,0.06095273818454614,0.02777392028884877
378,"(55.51672, 9.44329)",26,78,55.51672,9.44329,104,0.04693543218958304,0.06095273818454614,0.02777392028884877
379,"(53.91313, -3.0168)",25,106,53.91313,-3.0168,131,0.059120592469570944,0.08283320830207552,0.02670569258543151
380,"(59.17459, 17.64321)",25,12,59.17459,17.64321,37,0.016698182605909353,0.009377344336084021,0.02670569258543151
381,"(51.18826, 0.39075)",25,2,51.18826,0.39075,27,0.012185160279987905,0.0015628907226806702,0.02670569258543151
382,"(56.16118, 15.57536)",25,5,56.16118,15.57536,30,0.013539066977764339,0.003907226806701676,0.02670569258543151
383,"(51.14772, -2.98219)",25,9,51.14772,-2.98219,34,0.015344275908132917,0.007033008252063015,0.02670569258543151
384,"(51.96055, 4.16178)",25,156,51.96055,4.16178,181,0.08168570409917818,0.12190547636909228,0.02670569258543151
385,"(52.70876, 6.19058)",25,1,52.70876,6.19058,26,0.01173385804739576,0.0007814453613403351,0.02670569258543151
386,"(51.15239, 6.77973)",25,7,51.15239,6.77973,32,0.014441671442948629,0.005470117529382345,0.02670569258543151
387,"(53.30513, -3.0621)",25,9,53.30513,-3.0621,34,0.015344275908132917,0.007033008252063015,0.02670569258543151
388,"(52.06403, -1.31204)",25,30,52.06403,-1.31204,55,0.024821622792567957,0.02344336084021005,0.02670569258543151
389,"(51.8917, -0.51439)",25,4,51.8917,-0.51439,29,0.013087764745172197,0.0031257814453613405,0.02670569258543151
390,"(52.02415, -1.13979)",25,52,52.02415,-1.13979,77,0.034750271909595135,0.04063515878969742,0.02670569258543151
